episode,env_steps,return,loss
1019,211407,500.0,-6.534240245819092
1020,211811,404.0,-1.3756725788116455
1021,212311,500.0,-2.105753183364868
1022,212713,402.0,-5.208166122436523
1023,213213,500.0,-7.454176902770996
1024,213713,500.0,6.430536270141602
1025,214213,500.0,0.7858974933624268
1026,214713,500.0,9.632223129272461
1027,215213,500.0,4.397435188293457
1028,215713,500.0,4.471182823181152
1029,216148,435.0,-7.732357025146484
1030,216528,380.0,-2.4078903198242188
1031,217028,500.0,1.8809770345687866
1032,217528,500.0,5.375713348388672
1033,217892,364.0,-5.625887870788574
1034,218392,500.0,-4.238717555999756
1035,218876,484.0,4.800455093383789
1036,219242,366.0,-5.026813983917236
1037,219742,500.0,-1.3121801614761353
1038,220242,500.0,-0.43813300132751465
1039,220538,296.0,-0.5893484950065613
1040,220959,421.0,-8.118403434753418
1041,221213,254.0,-1.3627777099609375
1042,221713,500.0,2.436018705368042
1043,222213,500.0,-0.36245280504226685
1044,222713,500.0,6.618263244628906
1045,223213,500.0,-11.221174240112305
1046,223307,94.0,-2.727748394012451
1047,223807,500.0,0.6614028215408325
1048,224307,500.0,-3.1511268615722656
1049,224807,500.0,-1.727351427078247
1050,225307,500.0,-5.497894287109375
1051,225431,124.0,1.1078494787216187
1052,225931,500.0,-5.412472724914551
1053,226431,500.0,6.276427745819092
1054,226724,293.0,-7.630783557891846
1055,227224,500.0,-3.349562883377075
1056,227724,500.0,-4.227880001068115
1057,228224,500.0,-3.6447091102600098
1058,228598,374.0,1.5016727447509766
1059,229098,500.0,-8.32144546508789
1060,229598,500.0,-4.814589977264404
1061,230098,500.0,5.483377933502197
1062,230598,500.0,6.346525192260742
1063,231098,500.0,4.671473026275635
1064,231598,500.0,2.1006035804748535
1065,232098,500.0,-5.8365983963012695
1066,232422,324.0,-11.018719673156738
1067,232922,500.0,-3.389052629470825
1068,233422,500.0,-0.32511425018310547
1069,233922,500.0,-6.3719916343688965
1070,234422,500.0,-0.9105000495910645
1071,234882,460.0,-6.6747941970825195
1072,235185,303.0,-5.358041286468506
1073,235685,500.0,-4.7933502197265625
1074,236185,500.0,5.496873378753662
1075,236685,500.0,-0.20656734704971313
1076,237185,500.0,-0.07884562015533447
1077,237685,500.0,2.3854455947875977
1078,238185,500.0,-9.376619338989258
1079,238685,500.0,6.08669376373291
1080,239185,500.0,-0.5157186388969421
1081,239685,500.0,7.49707555770874
1082,240185,500.0,-2.6982412338256836
1083,240685,500.0,-2.9410834312438965
1084,241185,500.0,-4.687408924102783
1085,241399,214.0,-1.686339259147644
1086,241899,500.0,-4.774446487426758
1087,242183,284.0,-15.513197898864746
1088,242437,254.0,-8.53763198852539
1089,242640,203.0,-0.5603301525115967
1090,243054,414.0,-0.5559995770454407
1091,243554,500.0,-0.8541898727416992
1092,244054,500.0,-4.495542049407959
1093,244554,500.0,13.40334701538086
1094,244752,198.0,-4.555873870849609
1095,244884,132.0,-2.639296054840088
1096,245384,500.0,-1.4086990356445312
1097,245884,500.0,8.412108421325684
1098,246384,500.0,4.810819625854492
1099,246884,500.0,-4.168452739715576
1100,247102,218.0,-2.8590314388275146
1101,247602,500.0,-4.426476001739502
1102,248102,500.0,0.9471162557601929
1103,248456,354.0,-4.998011589050293
1104,248956,500.0,-2.78275465965271
1105,249456,500.0,0.7862003445625305
1106,249956,500.0,-0.6429439783096313
1107,250456,500.0,6.532181739807129
1108,250956,500.0,-3.058016777038574
1109,251456,500.0,-6.486513137817383
1110,251665,209.0,-5.953130722045898
1111,252165,500.0,3.219625473022461
1112,252665,500.0,-1.4408034086227417
1113,253165,500.0,-5.325639724731445
1114,253665,500.0,-2.2563061714172363
1115,254165,500.0,-11.835463523864746
1116,254665,500.0,-10.869349479675293
1117,255165,500.0,-2.4474222660064697
1118,255665,500.0,-4.740902900695801
1119,256005,340.0,2.636934757232666
1120,256505,500.0,3.2198197841644287
1121,257005,500.0,5.186413288116455
1122,257505,500.0,-0.5962138772010803
1123,258005,500.0,-18.870454788208008
1124,258505,500.0,1.2070434093475342
1125,259005,500.0,-6.186941146850586
1126,259505,500.0,4.9417009353637695
1127,260005,500.0,-3.8159093856811523
1128,260505,500.0,2.587538242340088
1129,261005,500.0,-7.939611434936523
1130,261505,500.0,-0.7298083305358887
1131,262005,500.0,1.2213075160980225
1132,262505,500.0,6.777693271636963
1133,263005,500.0,-3.674347400665283
1134,263505,500.0,2.9261929988861084
1135,263933,428.0,2.297518491744995
1136,264387,454.0,-7.967409610748291
1137,264887,500.0,-12.104095458984375
1138,265357,470.0,-5.325125217437744
1139,265857,500.0,-1.940576195716858
1140,266357,500.0,-1.4510577917099
1141,266568,211.0,-8.581403732299805
1142,266873,305.0,-3.027616500854492
1143,267373,500.0,-2.428569793701172
1144,267873,500.0,-3.0178003311157227
1145,268373,500.0,-0.5325362086296082
1146,268873,500.0,-1.1856471300125122
1147,269116,243.0,-12.378055572509766
1148,269616,500.0,-0.8063369393348694
1149,270116,500.0,-1.5586386919021606
1150,270616,500.0,-3.787548780441284
1151,271116,500.0,3.4561357498168945
1152,271616,500.0,-4.715057849884033
1153,272116,500.0,-3.5247130393981934
1154,272616,500.0,4.232149124145508
1155,273116,500.0,-0.5163300037384033
1156,273616,500.0,-1.2180602550506592
1157,274116,500.0,-8.512590408325195
1158,274616,500.0,-15.791040420532227
1159,275116,500.0,7.815105438232422
1160,275616,500.0,-1.3854774236679077
1161,276116,500.0,9.8388090133667
1162,276616,500.0,-15.35542106628418
1163,277116,500.0,7.002528667449951
1164,277616,500.0,0.867088794708252
1165,278116,500.0,8.389608383178711
1166,278616,500.0,-3.503077983856201
1167,279116,500.0,-11.674135208129883
1168,279595,479.0,-5.108416557312012
1169,280095,500.0,3.7277214527130127
1170,280595,500.0,-3.9561307430267334
1171,280994,399.0,-15.235254287719727
1172,281494,500.0,3.3736348152160645
1173,281768,274.0,2.7225823402404785
1174,282268,500.0,5.132217884063721
1175,282652,384.0,-9.019804954528809
1176,283152,500.0,-4.026249885559082
1177,283652,500.0,9.744967460632324
1178,284152,500.0,-0.49733293056488037
1179,284426,274.0,-9.555502891540527
1180,284926,500.0,-6.203603744506836
1181,285426,500.0,3.4245011806488037
1182,285926,500.0,7.803390979766846
1183,286426,500.0,-10.791964530944824
1184,286926,500.0,0.9054646492004395
1185,287426,500.0,0.8883674144744873
1186,287926,500.0,5.915225505828857
1187,288426,500.0,6.051592826843262
1188,288926,500.0,-10.068314552307129
1189,289205,279.0,-9.05403995513916
1190,289705,500.0,-6.0709428787231445
1191,290205,500.0,-0.06606459617614746
1192,290705,500.0,-5.314006805419922
1193,290928,223.0,4.7964582443237305
1194,291428,500.0,3.7651262283325195
1195,291928,500.0,0.3094160556793213
1196,292428,500.0,9.97216510772705
1197,292928,500.0,-4.458957672119141
1198,293428,500.0,-7.792534351348877
1199,293928,500.0,5.3903021812438965
1200,294428,500.0,-7.6429595947265625
1201,294928,500.0,-4.272279739379883
1202,295342,414.0,-6.555951118469238
1203,295842,500.0,4.846212387084961
1204,296342,500.0,-4.543092727661133
1205,296842,500.0,6.12998628616333
1206,297224,382.0,1.8896654844284058
1207,297724,500.0,2.280636787414551
1208,298224,500.0,-2.76046085357666
1209,298543,319.0,-4.023169040679932
1210,298819,276.0,-4.6534104347229
1211,299319,500.0,6.852808475494385
1212,299819,500.0,-5.12458610534668
1213,300172,353.0,3.8003573417663574
1214,300586,414.0,-20.24976921081543
1215,300975,389.0,-7.513816833496094
1216,301475,500.0,-4.491921901702881
1217,301975,500.0,1.0650438070297241
1218,302475,500.0,7.185955047607422
1219,302975,500.0,-12.648386001586914
1220,303475,500.0,1.6001110076904297
1221,303975,500.0,3.4528350830078125
1222,304475,500.0,-3.992248773574829
1223,304933,458.0,-2.07484769821167
1224,305433,500.0,8.201407432556152
1225,305933,500.0,0.8819193840026855
1226,306433,500.0,-1.2778644561767578
1227,306690,257.0,-0.7406101226806641
1228,307190,500.0,2.1543776988983154
1229,307690,500.0,4.76566219329834
1230,308190,500.0,3.385654926300049
1231,308690,500.0,-8.073379516601562
1232,309149,459.0,-7.502145767211914
1233,309649,500.0,-1.6361312866210938
1234,309740,91.0,-7.9020256996154785
1235,310240,500.0,-0.9605209827423096
1236,310740,500.0,-3.8239006996154785
1237,311240,500.0,-8.574684143066406
1238,311740,500.0,2.6070477962493896
1239,312240,500.0,1.2116639614105225
1240,312740,500.0,-3.570951223373413
1241,313240,500.0,-11.502702713012695
1242,313740,500.0,9.063116073608398
1243,313974,234.0,-9.380655288696289
1244,314474,500.0,-1.022130012512207
1245,314974,500.0,0.13836050033569336
1246,315474,500.0,-6.212531089782715
1247,315665,191.0,-3.399740695953369
1248,316165,500.0,-8.170366287231445
1249,316665,500.0,-5.441359519958496
1250,317165,500.0,0.5737831592559814
1251,317665,500.0,-7.821136951446533
1252,318165,500.0,5.060605049133301
1253,318483,318.0,-1.159621238708496
1254,318983,500.0,1.5991498231887817
1255,319483,500.0,7.6038689613342285
1256,319983,500.0,-6.206462383270264
1257,320483,500.0,-1.4172524213790894
1258,320983,500.0,6.154855728149414
1259,321170,187.0,-5.855842113494873
1260,321670,500.0,-4.325277328491211
1261,322170,500.0,1.1664735078811646
1262,322670,500.0,-1.0622920989990234
1263,323085,415.0,-6.265783309936523
1264,323585,500.0,3.6904635429382324
1265,323939,354.0,-7.291342258453369
1266,324274,335.0,-3.27223539352417
1267,324658,384.0,-4.508748531341553
1268,325158,500.0,6.789437294006348
1269,325658,500.0,-1.2127392292022705
1270,326158,500.0,0.5436840057373047
1271,326658,500.0,0.6489288806915283
1272,327158,500.0,-3.565845012664795
1273,327658,500.0,2.741527557373047
1274,328158,500.0,3.7690114974975586
1275,328658,500.0,-0.463179349899292
1276,329158,500.0,-3.1101768016815186
1277,329326,168.0,-5.332659721374512
1278,329826,500.0,-2.984999656677246
1279,330326,500.0,-0.648625373840332
1280,330826,500.0,3.483055591583252
1281,331326,500.0,1.5981404781341553
1282,331826,500.0,-1.783634901046753
1283,332145,319.0,-7.346240520477295
1284,332551,406.0,-3.284266948699951
1285,333051,500.0,-1.0698959827423096
1286,333551,500.0,-0.21742892265319824
1287,334051,500.0,-5.632590293884277
1288,334551,500.0,-5.791647911071777
1289,334918,367.0,-6.514188766479492
1290,335418,500.0,1.0753586292266846
1291,335918,500.0,7.053615570068359
1292,336418,500.0,7.321469306945801
1293,336684,266.0,-11.91718864440918
1294,337184,500.0,-9.967218399047852
1295,337684,500.0,7.096513748168945
1296,338184,500.0,-4.013453960418701
1297,338684,500.0,-0.7060850858688354
1298,339184,500.0,-12.416881561279297
1299,339684,500.0,-5.993098258972168
1300,340184,500.0,10.90191650390625
1301,340599,415.0,1.0764563083648682
1302,340911,312.0,-13.751495361328125
1303,341411,500.0,3.161195755004883
1304,341911,500.0,4.659280776977539
1305,342393,482.0,-7.04421329498291
1306,342893,500.0,-0.6076343059539795
1307,343147,254.0,-11.028523445129395
1308,343647,500.0,-2.074094295501709
1309,344147,500.0,-3.021629810333252
1310,344647,500.0,-0.7743091583251953
1311,345147,500.0,4.401904582977295
1312,345647,500.0,0.5003762245178223
1313,346147,500.0,1.1994376182556152
1314,346590,443.0,-1.443888783454895
1315,346903,313.0,-19.318876266479492
1316,347403,500.0,-3.816382884979248
1317,347903,500.0,6.7422919273376465
1318,348403,500.0,-0.8586461544036865
1319,348903,500.0,-1.3732857704162598
1320,349403,500.0,6.225164413452148
1321,349903,500.0,-7.0187506675720215
1322,350403,500.0,-0.45130014419555664
1323,350903,500.0,6.1048126220703125
1324,351085,182.0,-3.6696667671203613
1325,351585,500.0,1.4405215978622437
1326,351921,336.0,0.7555099725723267
1327,352421,500.0,-2.9059715270996094
1328,352921,500.0,-10.747029304504395
1329,353421,500.0,0.3574129641056061
1330,353761,340.0,-4.973076343536377
1331,354261,500.0,10.32382869720459
1332,354761,500.0,-6.835976600646973
1333,354896,135.0,5.65157413482666
1334,355396,500.0,-2.8799474239349365
1335,355896,500.0,-1.7983894348144531
1336,356381,485.0,-8.750784873962402
1337,356881,500.0,0.33231592178344727
1338,357381,500.0,-11.222755432128906
1339,357505,124.0,1.198507308959961
1340,357838,333.0,-8.769895553588867
1341,358059,221.0,-4.083996772766113
1342,358559,500.0,-12.937795639038086
1343,359059,500.0,-12.78486156463623
1344,359559,500.0,-10.07615852355957
1345,359917,358.0,-0.7326527833938599
1346,360417,500.0,-5.30740213394165
1347,360917,500.0,5.869241237640381
1348,361417,500.0,1.2050197124481201
1349,361917,500.0,2.616903066635132
1350,362417,500.0,7.902764320373535
1351,362917,500.0,-3.2803618907928467
1352,363417,500.0,-1.8430482149124146
1353,363917,500.0,-4.013279914855957
1354,364417,500.0,-1.087947130203247
1355,364759,342.0,-5.257019519805908
1356,365259,500.0,0.4819052219390869
1357,365759,500.0,2.3560805320739746
1358,366259,500.0,4.091325759887695
1359,366759,500.0,-6.570229530334473
1360,367259,500.0,2.294513702392578
1361,367759,500.0,5.9303436279296875
1362,368259,500.0,5.103549957275391
1363,368759,500.0,7.385370254516602
1364,369259,500.0,0.16622209548950195
1365,369759,500.0,-0.4403113126754761
1366,370259,500.0,-1.7575087547302246
1367,370759,500.0,4.662109375
1368,371259,500.0,-4.083859443664551
1369,371759,500.0,0.388216495513916
1370,372259,500.0,-2.6511895656585693
1371,372759,500.0,-0.9059224128723145
1372,373259,500.0,4.01948356628418
1373,373759,500.0,5.40291166305542
1374,374259,500.0,-0.1244286298751831
1375,374759,500.0,4.0885515213012695
1376,375259,500.0,3.896091938018799
1377,375759,500.0,0.0015970468521118164
1378,376259,500.0,2.4029688835144043
1379,376719,460.0,-6.036246299743652
1380,377219,500.0,-3.4427380561828613
1381,377422,203.0,-10.445940971374512
1382,377922,500.0,-6.636261940002441
1383,378422,500.0,7.003998756408691
1384,378922,500.0,-2.060795783996582
1385,379422,500.0,-8.87572193145752
1386,379922,500.0,4.616156578063965
1387,380422,500.0,-13.576408386230469
1388,380922,500.0,11.004556655883789
1389,381422,500.0,-0.2966957688331604
1390,381922,500.0,-10.31017017364502
1391,382422,500.0,6.096717834472656
1392,382922,500.0,0.16689717769622803
1393,383196,274.0,-4.6067681312561035
1394,383575,379.0,-4.4981536865234375
1395,384075,500.0,1.324066400527954
1396,384575,500.0,6.787729740142822
1397,385075,500.0,2.0294106006622314
1398,385575,500.0,-5.312539100646973
1399,386075,500.0,8.032954216003418
1400,386575,500.0,1.8823039531707764
1401,387075,500.0,1.6159812211990356
1402,387575,500.0,-0.20630759000778198
1403,388075,500.0,-2.134567975997925
1404,388575,500.0,1.2444665431976318
1405,389075,500.0,-9.803400993347168
1406,389575,500.0,-3.1225497722625732
1407,389888,313.0,-8.4495849609375
1408,390388,500.0,-1.6682610511779785
1409,390888,500.0,0.9680914878845215
1410,391388,500.0,-7.126043319702148
1411,391772,384.0,4.3125104904174805
1412,392113,341.0,-4.728620529174805
1413,392613,500.0,6.437203407287598
1414,393113,500.0,4.470176696777344
1415,393613,500.0,-7.076376914978027
1416,393731,118.0,0.19243575632572174
1417,394231,500.0,0.13118910789489746
1418,394647,416.0,-7.127283573150635
1419,395147,500.0,1.4951603412628174
1420,395584,437.0,-16.370792388916016
1421,396084,500.0,0.018865585327148438
1422,396584,500.0,1.2182137966156006
1423,396956,372.0,-3.775632381439209
1424,397456,500.0,1.9087377786636353
1425,397956,500.0,-13.543173789978027
1426,398378,422.0,0.8570977449417114
1427,398878,500.0,3.2721364498138428
1428,399378,500.0,-3.5822644233703613
1429,399878,500.0,-8.097105026245117
1430,400378,500.0,0.5782994031906128
1431,400878,500.0,3.3456668853759766
1432,401378,500.0,-0.022411763668060303
1433,401878,500.0,1.280463457107544
1434,402085,207.0,-1.0513122081756592
1435,402585,500.0,4.197152137756348
1436,402925,340.0,-14.37698745727539
1437,403425,500.0,-14.227449417114258
1438,403677,252.0,-10.084327697753906
1439,404177,500.0,-0.31273460388183594
1440,404677,500.0,-7.488741874694824
1441,405177,500.0,-3.613356590270996
1442,405677,500.0,-6.370963096618652
1443,406177,500.0,6.392675399780273
1444,406677,500.0,2.894430160522461
1445,407177,500.0,-6.389477729797363
1446,407677,500.0,7.102960109710693
1447,407940,263.0,-7.208657264709473
1448,408440,500.0,-3.011591672897339
1449,408940,500.0,0.9045126438140869
1450,409440,500.0,-2.1319916248321533
1451,409940,500.0,-6.0316853523254395
1452,410440,500.0,6.974240303039551
1453,410940,500.0,7.690161228179932
1454,411440,500.0,-7.402701377868652
1455,411940,500.0,-5.990512847900391
1456,412212,272.0,-6.391796112060547
1457,412712,500.0,-5.437142372131348
1458,413212,500.0,-5.900716781616211
1459,413506,294.0,0.5715631246566772
1460,414006,500.0,4.5948333740234375
1461,414506,500.0,-10.278055191040039
1462,415006,500.0,7.26671028137207
1463,415506,500.0,-1.2529411315917969
1464,416006,500.0,-0.387238472700119
1465,416506,500.0,3.094658613204956
1466,417006,500.0,4.8594255447387695
1467,417506,500.0,5.362667560577393
1468,418000,494.0,-8.615715026855469
1469,418500,500.0,1.7350835800170898
1470,419000,500.0,-1.3113797903060913
1471,419429,429.0,-6.012393474578857
1472,419929,500.0,-4.3268632888793945
1473,420429,500.0,-3.063040256500244
1474,420739,310.0,-4.538417339324951
1475,421239,500.0,3.6714065074920654
1476,421739,500.0,-2.9086849689483643
1477,421897,158.0,-5.705039024353027
1478,422397,500.0,-6.262362957000732
1479,422897,500.0,1.3921079635620117
1480,423397,500.0,-15.713255882263184
1481,423897,500.0,-1.2644970417022705
1482,424397,500.0,3.8607099056243896
1483,424897,500.0,-4.636166572570801
1484,425397,500.0,5.279191970825195
1485,425897,500.0,-5.156382083892822
1486,426397,500.0,5.0278143882751465
1487,426897,500.0,1.0690457820892334
1488,427397,500.0,-1.508497953414917
1489,427897,500.0,-1.3925310373306274
1490,428397,500.0,7.23388671875
1491,428641,244.0,-5.941438674926758
1492,429141,500.0,2.0382063388824463
1493,429641,500.0,9.583223342895508
1494,430141,500.0,-1.073445439338684
1495,430641,500.0,-0.1661055088043213
1496,431141,500.0,-1.5184282064437866
1497,431230,89.0,-18.473670959472656
1498,431730,500.0,-2.8287901878356934
1499,432230,500.0,-2.5100321769714355
1500,432730,500.0,2.295884609222412
